permno,year,month,logmmt,next_ret,mmt6,mmt12,mmt36,chmmt,idiovol,beta,max,min,capei,be,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,gprof,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,peg_trailing,divyield,peg_1yrforward,peg_ltgforward,DATE,COMNAM,TICKER,SICCD,SECTOR
10095,1990,2,-0.019802628,-0.02,0.6129032069,1.7027027054,-0.038461527,-0.06277249,0.0372827113,1.4234626477,0.0707070678,-0.067307696,-44.605,40.827,0.477,-19.563,,,-46.296,-46.296,12.151,-57.22,,-0.258,-0.37,-0.513,0.563,-0.258,-0.074,-0.069,-0.056,-0.098,,-0.056,-0.039,-0.056,-0.108,-0.106,0.109,0.87,0.13,0.13,0.13,0.082,0.082,4.297,0.0,0.045,0.127,-1.774,0.0,0.155,0.845,-3.074,-1.762,-0.458,,0.691,0.149,0.15,0.145,0.176,-3.802,-9.544,27.726,29.697,29.697,38.092,,0.193,6.183,4.807,0.197,0.227,0.289,0.47,0.0,0.0,0.009,2.718,-0.099,,-0.324,,19840814,BONRAY ENERGY CORP,BYEC,1311.0,Mining
10095,1994,1,0.1986706963,-0.135135,0.3703703746,-0.759740262,-0.199519247,1.1950457015,0.037300107,2.1794782606,0.1134020612,-0.045045044,-19.191,279.268,1.024,-7.411,,,-3.46,-3.384,20.182,-4.859,,-5.7,-4.722,-5.19,-4.722,-5.7,-5.204,-0.239,-0.305,-0.272,,-0.305,-0.298,-0.305,-0.284,-0.274,-0.254,0.981,0.019,0.019,0.019,0.075,0.075,11.374,0.0,0.089,0.018,-0.072,0.0,0.668,0.332,-6.917,-6.084,-1.554,,0.209,0.019,0.055,0.054,0.058,-223.51,-204.4,17.04,19.031,19.031,382.281,,0.054,0.86,8.679,0.056,0.057,0.081,6.149,0.0,0.0,0.081,1.275,-0.008,,-0.014,,19791231,BORDEAUX PETROLEUM CO,BORD,1381.0,Mining
10097,1992,12,0.0512932948,0.1,1.9090909207,0.9047618964,0.0810810695,2.2543290214,0.0540859493,0.9925619443,0.1111111119,-0.07692308,-9.58,1.513,0.248,-0.237,,,,,0.501,-9.007,,-0.137,-0.123,-0.144,0.469,-0.143,-0.119,-0.322,-0.875,-0.961,,-0.875,-0.832,-0.875,-1.209,-0.402,0.963,0.961,0.05,0.14,0.052,0.383,0.136,0.436,0.218,0.171,0.061,-0.224,0.645,0.914,0.038,-0.42,-0.254,-0.215,,2.85,0.052,0.579,0.37,1.377,-38.643,-34.233,0.477,1.074,1.374,20.888,8.911,2.409,19.433,8.136,5.507,5.731,12.184,0.0,0.135,0.0,0.212,4.03,,,,,19811105,BRACKEN EXPLORATION CO,BXCO,1381.0,Mining
10097,1993,1,0.0953101812,-0.045455,0.8333333386,1.0465116209,0.189189178,0.7170542758,0.0508978185,-2.526680578,0.1190476194,-0.07692308,-10.079,1.684,0.251,-0.237,,,,,0.426,-22.209,,-0.077,-0.123,-0.144,0.469,-0.08,-0.058,-0.322,-0.575,-0.961,,-0.575,-0.545,-0.575,-1.209,-0.402,0.963,0.95,0.063,0.168,0.07,0.29,0.109,0.302,0.227,0.188,0.062,-0.224,0.624,0.916,0.036,-0.42,-0.096,-0.215,,3.193,0.067,0.647,0.474,1.839,-32.861,-34.233,0.329,0.913,1.181,20.888,8.911,2.971,22.629,8.136,8.023,8.442,27.626,0.0,0.135,0.0,0.178,3.983,,,,,19821101,BRACKEN EXPLORATION CO,BXCO,1381.0,Mining
10100,1988,4,0.0,-0.030769,-0.044117653,-0.308510643,,0.232478093,0.0233103732,0.1993162416,0.0441176482,-0.055555556,124.099,2.744,0.908,20.408,18.75,,18.75,18.75,1.662,-24.694,0.0,0.082,0.099,0.082,0.734,0.148,0.099,0.082,0.072,0.073,,0.072,0.072,0.072,0.073,0.068,0.586,1.0,0.0,0.0,0.0,,,9.533,0.0,0.156,0.0,0.0,,1.0,0.0,0.953,-0.648,-0.695,,1.614,0.0,0.083,0.033,0.09,,,9.533,11.403,11.403,13.368,,0.798,5.399,6.73,0.87,0.87,0.926,0.0,0.013,0.0,-0.12,1.377,,,,,19780703,DRESSER INDUSTRIES INC,DI,1031.0,Mining
10100,1991,7,0.4054651081,0.435897,1.7368421119,0.1818181375,4.1999999363,2.3050239473,0.0470729732,1.8514297006,0.1333333403,-0.081081077,66.847,4.379,0.568,9.791,30.469,,30.469,30.469,3.292,36.696,0.0,0.106,0.134,0.121,0.644,0.167,0.118,0.169,0.161,0.184,0.366,0.161,0.184,0.161,0.185,0.155,0.731,1.0,0.0,0.0,0.0,,,4.518,0.0,0.233,0.0,0.0,,1.0,0.0,0.96,0.644,0.644,0.883,3.509,0.0,0.158,0.049,0.187,,,4.518,6.022,6.022,30.233,,1.267,5.767,11.042,1.347,1.347,1.43,0.0,0.0,0.0,-0.02,4.433,0.451,,2.285,,19760302,BROCK EXPLORATION CORP,BKEX,1311.0,Mining
10100,1991,8,0.3617900473,0.089286,2.4461538605,1.0740740156,6.7241378708,2.8443020281,0.0594617029,2.4587464216,0.1666666716,-0.078431375,95.985,4.379,0.568,9.791,43.75,,43.75,43.75,4.727,52.692,0.0,0.106,0.134,0.121,0.644,0.167,0.118,0.169,0.161,0.184,0.366,0.161,0.184,0.161,0.185,0.155,0.731,1.0,0.0,0.0,0.0,,,4.518,0.0,0.233,0.0,0.0,,1.0,0.0,0.96,0.644,0.644,0.883,3.509,0.0,0.158,0.049,0.187,,,4.518,6.022,6.022,30.233,,1.267,5.767,11.042,1.347,1.347,1.43,0.0,0.0,0.0,-0.02,6.365,0.647,,0.729,,19821101,BROCK EXPLORATION CORP,BKEX,1311.0,Mining
10100,1991,9,0.0855221754,0.614754,2.7538461768,1.5416666024,7.7142856622,3.0767628648,0.0484209086,-0.784270373,0.1401869208,-0.089285716,104.555,4.379,0.568,9.791,47.656,,47.656,47.656,5.149,57.397,0.0,0.106,0.134,0.121,0.644,0.167,0.118,0.169,0.161,0.184,0.366,0.161,0.184,0.161,0.185,0.155,0.731,1.0,0.0,0.0,0.0,,,4.518,0.0,0.233,0.0,0.0,,1.0,0.0,0.96,0.644,0.644,0.883,3.509,0.0,0.158,0.049,0.187,,,4.518,6.022,6.022,30.233,,1.267,5.767,11.042,1.347,1.347,1.43,0.0,0.0,0.0,-0.02,6.934,0.705,,0.894,,19930617,BROCK EXPLORATION CORP,BKE,1311.0,Mining
10100,1992,6,-0.287682072,0.078431,-0.673076922,0.9615384451,5.1818179185,-5.673076849,0.064698631,2.3656843622,0.1428571492,-0.155172408,65.933,5.441,0.07,18.44,20.238,,20.238,20.238,3.429,14.484,0.0,0.17,0.234,0.224,0.679,0.267,0.18,0.33,0.284,0.375,0.366,0.284,0.284,0.284,0.377,0.317,0.865,1.0,0.0,0.0,0.0,,,4.466,0.0,0.204,0.0,0.0,,1.0,0.0,1.784,1.803,0.644,0.972,4.232,0.0,0.167,0.05,0.201,,,4.466,5.723,5.723,16.49,,1.273,6.534,9.27,1.529,1.529,1.612,0.0,0.0,0.0,0.089,4.707,0.074,,0.626,,19330928,PACIFIC WESTN OIL CORP,,1310.0,Mining
10100,1992,7,0.0755075551,-0.018182,-0.589552233,0.4102564021,5.7692305014,-3.025449601,0.074274925,7.4084958579,0.2156862766,-0.129032254,46.259,5.895,0.143,19.63,19.643,,19.643,19.643,3.508,20.874,0.0,0.186,0.266,0.257,0.69,0.296,0.196,0.337,0.285,0.393,0.372,0.285,0.335,0.285,0.395,0.326,0.75,1.0,0.0,0.0,0.0,,,4.205,0.0,0.175,0.0,0.0,,1.0,0.0,1.562,0.986,0.986,0.937,5.523,0.0,0.185,0.043,0.228,,,4.205,5.198,5.198,18.164,,1.266,6.635,9.907,1.336,1.336,1.397,0.0,0.0,0.0,-0.023,4.685,0.169,,0.607,,19560425,GETTY OIL CO,,1310.0,Mining
10100,1993,2,0.0,-0.055556,-0.333333347,-0.678571431,1.1818180302,0.1845237909,0.0721127444,-1.040740563,0.0857142881,-0.119047619,29.34,6.576,0.273,19.9,12.857,,12.857,12.857,2.228,14.45,0.0,0.184,0.262,0.252,0.681,0.291,0.193,0.311,0.263,0.361,0.372,0.263,0.263,0.263,0.362,0.301,0.774,1.0,0.0,0.0,0.0,,,5.27,0.0,0.158,0.0,0.0,,1.0,0.0,1.969,1.161,0.986,0.929,4.523,0.0,0.151,0.04,0.178,,,5.27,6.382,6.382,13.585,,1.137,7.453,10.315,1.34,1.34,1.399,0.0,0.0,0.0,-0.035,2.749,0.228,,0.397,,19801118,BRONCO OIL & GAS,BRON,1311.0,Mining
10100,1993,3,-0.057158414,-0.205882,-0.29166668,-0.585365862,1.0298506034,0.1229674668,0.0746124372,-4.202621712,0.151515156,-0.184210524,27.896,6.576,0.273,19.9,12.143,,12.143,12.143,2.118,13.739,0.0,0.184,0.262,0.252,0.681,0.291,0.193,0.311,0.263,0.361,0.372,0.263,0.263,0.263,0.362,0.301,0.774,1.0,0.0,0.0,0.0,,,5.27,0.0,0.158,0.0,0.0,,1.0,0.0,1.969,1.161,0.986,0.929,4.523,0.0,0.151,0.04,0.178,,,5.27,6.382,6.382,13.585,,1.137,7.453,10.315,1.34,1.34,1.399,0.0,0.0,0.0,-0.035,2.614,0.216,,0.375,,19821101,BRONCO OIL & GAS,BRON,1311.0,Mining
10100,1994,8,0.0425596152,0.020833,0.3333333357,-0.076923086,-0.57142859,0.6410256517,0.0899415435,1.6999306354,0.2285714298,-0.130434781,17.059,7.485,0.671,-104.26,300.0,,227.778,214.145,2.194,12.331,0.0,0.008,-0.018,-0.039,0.681,0.006,0.029,-0.013,0.007,-0.032,-0.371,0.007,0.007,0.007,-0.033,-0.03,0.486,1.0,0.0,0.0,0.0,,,9.021,0.0,0.116,0.0,0.0,,1.0,0.0,-0.161,1.553,1.553,0.748,1.64,0.0,0.082,0.036,0.089,,,9.021,10.677,10.677,4.426,,0.732,6.915,7.548,0.776,0.776,0.902,0.0,0.0,0.0,0.124,1.703,,,,,19721214,BROWN TOM INC,TMBR,1311.0,Mining
10100,1994,9,0.0206192878,-0.163265,0.1666666645,-0.155172422,-0.598360674,0.4425287394,0.043650309,1.7159979998,0.088888891,-0.079999998,17.415,7.485,0.671,-104.26,306.2,,233.333,212.5,2.239,12.588,0.0,0.008,-0.018,-0.039,0.681,0.006,0.029,-0.013,0.007,-0.032,-0.371,0.007,0.007,0.007,-0.033,-0.03,0.486,1.0,0.0,0.0,0.0,,,9.021,0.0,0.116,0.0,0.0,,1.0,0.0,-0.161,1.553,1.553,0.748,1.64,0.0,0.082,0.036,0.089,,,9.021,10.677,10.677,4.426,,0.732,6.915,7.548,0.776,0.776,0.902,0.0,0.0,0.0,0.124,1.739,,,,,19821101,BROWN TOM INC,TMBR,1311.0,Mining
10100,1994,10,-0.178248227,-0.219512,0.0789473729,-0.211538463,-0.791878179,0.3481781468,0.0559277079,-0.770367559,0.0789473653,-0.116279073,14.285,7.522,0.914,-25.053,-59.375,,-59.375,-59.375,1.99,7.137,0.0,-0.036,-0.086,-0.112,0.65,-0.063,-0.01,-0.058,-0.027,-0.082,-0.371,-0.027,-0.027,-0.027,-0.088,-0.08,0.437,1.0,0.0,0.0,0.0,,,9.789,0.0,0.115,0.0,0.0,,1.0,0.0,-0.753,2.451,1.553,0.82,1.677,0.0,0.076,0.032,0.083,,,9.789,11.467,11.467,6.818,,0.672,6.657,7.603,0.728,0.728,0.84,0.0,0.0,0.0,0.212,1.448,,,,,19880908,BROWN TOM INC,TMBR,1311.0,Mining
10100,1994,11,-0.247836163,0.0625,-0.135135131,-0.272727269,-0.868852462,0.0239557784,0.0614346177,-3.987743449,0.0909090936,-0.105263159,11.149,7.522,0.914,-25.053,-46.875,,-46.875,-46.875,1.553,5.57,0.0,-0.036,-0.086,-0.112,0.65,-0.063,-0.01,-0.058,-0.027,-0.082,-0.371,-0.027,-0.027,-0.027,-0.088,-0.08,0.437,1.0,0.0,0.0,0.0,,,9.789,0.0,0.115,0.0,0.0,,1.0,0.0,-0.753,2.451,1.553,0.82,1.677,0.0,0.076,0.032,0.083,,,9.789,11.467,11.467,6.818,,0.672,6.657,7.603,0.728,0.728,0.84,0.0,0.0,0.0,0.212,1.13,,,,,19881014,BROWN TOM INC,TMBR,1311.0,Mining
10100,1994,12,0.0606246218,-0.117647,0.0967741898,-0.260869562,-0.891025644,0.4228611413,0.0521578422,1.1930031735,0.1724137962,-0.090909094,11.846,7.522,0.914,-25.053,-53.125,,-53.125,-53.125,1.65,5.918,0.0,-0.036,-0.086,-0.112,0.65,-0.063,-0.01,-0.058,-0.027,-0.082,-0.371,-0.027,-0.027,-0.027,-0.088,-0.08,0.437,1.0,0.0,0.0,0.0,,,9.789,0.0,0.115,0.0,0.0,,1.0,0.0,-0.753,2.451,1.553,0.82,1.677,0.0,0.076,0.032,0.083,,,9.789,11.467,11.467,6.818,,0.672,6.657,7.603,0.728,0.728,0.84,0.0,0.0,0.0,0.212,1.201,,,,,20020516,BROWN TOM INC,TBI,1311.0,Mining
10100,1995,3,0.0,-0.083333,-0.387755099,-0.285714284,-0.817073176,-0.554421764,0.0650315785,3.0038473347,0.1214953288,-0.100000001,10.76,7.489,0.575,-35.301,-84.35,,-84.35,-84.35,1.429,-1.469,0.0,-0.016,-0.057,-0.084,0.643,-0.032,0.011,-0.039,-0.012,-0.062,-0.371,-0.012,-0.012,-0.012,-0.068,-0.062,0.442,1.0,0.0,0.0,0.0,,,10.019,0.0,0.114,0.0,0.0,,1.0,0.0,-0.522,-8.957,1.553,0.748,1.586,0.0,0.075,0.038,0.081,,,10.019,11.722,11.722,4.426,,0.688,6.877,6.786,0.743,0.743,0.859,0.0,0.0,0.0,-0.655,1.064,,,,,19850424,AMOCO CORP,AN,1311.0,Mining
10100,1996,12,-0.036367646,-0.074074,-0.25,-0.129032262,-0.413043483,-0.411290318,0.0833136686,-4.534425847,0.2857142985,-0.125,10.334,8.55,0.976,44.593,9.372,,9.372,8.435,1.658,19.257,0.0,0.184,0.048,0.014,0.585,0.296,0.242,0.022,0.094,0.007,0.382,0.094,0.094,0.094,0.009,0.008,0.262,1.0,0.0,0.0,0.0,,,7.586,0.0,0.093,0.0,0.0,,1.0,0.0,0.215,0.382,0.589,1.0,3.279,0.0,0.101,0.06,0.112,,,7.586,8.432,8.432,,,0.448,5.646,3.227,0.499,0.499,0.598,0.0,0.0,0.0,-0.044,0.804,0.862,,,,19770209,BUENO COEUR D ALENE INC,BUCO,1081.0,Mining
10100,1997,1,-0.076961042,-0.07,-0.137931031,-0.285714287,-0.28571429,0.033497544,0.0761816112,5.0154788933,0.1923076957,-0.142857149,9.864,8.322,1.127,-194.34,10.0,,10.0,7.895,2.077,25.982,0.0,0.199,-0.014,-0.06,0.612,0.317,0.305,-0.005,0.073,-0.022,0.382,0.073,0.073,0.073,-0.025,-0.023,0.205,1.0,0.0,0.0,0.0,,,9.451,0.0,0.076,0.0,0.0,,1.0,0.0,-0.056,0.311,0.589,1.004,3.062,0.0,0.086,0.055,0.094,,,9.451,10.304,10.304,,,0.334,4.94,2.449,0.366,0.366,0.418,0.0,0.0,0.0,-0.04,0.765,,,,,19350524,NATOMAS COMPANY,,1000.0,Mining
10100,1997,2,-0.072570693,-0.010753,-0.169642855,-0.371621623,-0.354166671,0.0736003924,0.0747448607,0.0281492962,0.095238097,-0.200000003,9.173,8.322,1.127,-194.34,8.747,,8.747,6.905,1.931,24.163,0.0,0.199,-0.014,-0.06,0.612,0.317,0.305,-0.005,0.073,-0.022,0.382,0.073,0.073,0.073,-0.025,-0.023,0.205,1.0,0.0,0.0,0.0,,,9.451,0.0,0.076,0.0,0.0,,1.0,0.0,-0.056,0.311,0.589,1.004,3.062,0.0,0.086,0.055,0.094,,,9.451,10.304,10.304,,,0.334,4.94,2.449,0.366,0.366,0.418,0.0,0.0,0.0,-0.04,0.711,,,,,19620702,NATOMAS COMPANY,NOM,1041.0,Mining
10100,1997,3,-0.010810916,0.021739,-0.178571426,-0.37837838,-0.452380958,0.064671821,0.0489105141,-0.068894874,0.0869565234,-0.079999998,9.075,8.322,1.127,-194.34,9.58,,9.58,7.563,1.911,23.904,0.0,0.199,-0.014,-0.06,0.612,0.317,0.305,-0.005,0.073,-0.022,0.382,0.073,0.073,0.073,-0.025,-0.023,0.205,1.0,0.0,0.0,0.0,,,9.451,0.0,0.076,0.0,0.0,,1.0,0.0,-0.056,0.311,0.589,1.004,3.062,0.0,0.086,0.055,0.094,,,9.451,10.304,10.304,,,0.334,4.94,2.449,0.366,0.366,0.418,0.0,0.0,0.0,-0.04,0.704,,,,,19740701,NATOMAS COMPANY,NOM,1382.0,Mining
10100,1997,7,0.4353180818,-0.117647,0.3600000208,0.1724138151,-0.260869559,0.4979310523,0.1068441609,-6.808684395,0.3043478131,-0.179487184,21.397,8.294,1.417,-12.952,106.25,,106.25,30.357,7.096,37.316,0.0,0.078,-0.37,-0.476,0.679,0.138,0.184,-0.05,0.011,-0.07,0.435,0.011,0.011,0.011,-0.075,-0.069,0.094,1.0,0.0,0.0,0.0,,,15.359,0.0,0.015,0.0,0.0,,1.0,0.0,-0.908,0.466,0.466,1.0,6.073,0.0,0.057,0.003,0.06,,,15.359,16.275,16.275,,,0.135,2.735,1.471,0.147,0.147,0.16,0.0,0.0,0.0,0.015,1.044,0.418,,,,19851003,BUFFTON CORP,BUFF,1382.0,Mining
10100,1997,8,-0.125163143,0.033333,0.2903226002,0.0714285909,-0.374999995,0.4599654548,0.0630936256,0.0589769452,0.125,-0.121212125,18.88,8.294,1.417,-12.952,93.75,,93.75,26.786,6.261,32.926,0.0,0.078,-0.37,-0.476,0.679,0.138,0.184,-0.05,0.011,-0.07,0.435,0.011,0.011,0.011,-0.075,-0.069,0.094,1.0,0.0,0.0,0.0,,,15.359,0.0,0.015,0.0,0.0,,1.0,0.0,-0.908,0.466,0.466,1.0,6.073,0.0,0.057,0.003,0.06,,,15.359,16.275,16.275,,,0.135,2.735,1.471,0.147,0.147,0.16,0.0,0.0,0.0,0.015,0.921,0.369,,,,19851104,BUFFTON CORP,BUFF,1382.0,Mining
10100,1997,11,-0.03077166,-0.15625,0.6000000165,0.142857156,6.317196e-10,0.8857143014,0.0539666352,-1.003837205,0.0923076943,-0.108108111,19.811,8.268,1.476,-12.959,-66.667,,-66.667,,7.16,57.051,0.0,-0.076,-0.399,-0.475,0.644,-0.105,-0.058,-0.056,-0.011,-0.07,0.435,-0.011,-0.011,-0.011,-0.075,-0.07,0.091,1.0,0.0,0.0,0.0,,,16.442,0.0,0.032,0.0,0.0,,1.0,0.0,-1.066,0.335,0.466,0.744,3.097,0.0,0.053,0.022,0.056,,,16.442,17.315,17.315,,,0.142,4.846,2.417,0.15,0.15,0.164,0.0,0.0,0.0,0.028,1.076,-3.9,,,,19880212,BUFFTON CORP,BFX,1311.0,Mining
10100,2000,8,-0.080042711,0.013889,0.0746268569,-0.099999991,0.1999999992,0.2371268418,0.0679066561,0.5862930688,0.137931034,-0.194444448,51.813,8.57,0.764,-24.767,,,,,8.671,-369.87,,-0.005,-0.408,-0.456,0.588,0.003,0.044,-0.052,-0.001,-0.059,2.667,-0.001,-0.001,-0.001,-0.062,-0.061,0.075,1.0,0.0,0.0,0.0,,,62.76,0.0,0.011,0.0,0.0,,1.0,0.0,-3.512,-0.202,-0.202,,3.225,0.0,0.015,0.002,0.015,,,62.76,63.744,63.744,1.737,,0.126,12.461,13.246,0.129,0.129,0.137,0.0,0.0,0.0,-0.002,1.122,,,,,19801229,BULL RUN GOLD MINES LTD,BULL,1041.0,Mining
10100,2000,9,0.0137933222,-0.027397,-0.130952386,-0.087499991,0.1774193522,-0.180952402,0.0584148608,1.806271468,0.1259259284,-0.157894731,52.533,8.57,0.764,-24.767,,,,,8.792,-375.0,,-0.005,-0.408,-0.456,0.588,0.003,0.044,-0.052,-0.001,-0.059,2.667,-0.001,-0.001,-0.001,-0.062,-0.061,0.075,1.0,0.0,0.0,0.0,,,62.76,0.0,0.011,0.0,0.0,,1.0,0.0,-3.512,-0.202,-0.202,,3.225,0.0,0.015,0.002,0.015,,,62.76,63.744,63.744,1.737,,0.126,12.461,13.246,0.129,0.129,0.137,0.0,0.0,0.0,-0.002,1.138,,,,,19821101,BULL RUN GOLD MINES LTD,BULL,1041.0,Mining
10100,2000,10,-0.027779564,-0.014085,-0.013888887,0.3148148051,0.0757575755,-0.347222207,0.0695330075,1.0686198338,0.1142857149,-0.137500003,51.398,8.371,0.922,-21.821,,,,,8.528,403.539,,-0.001,-0.41,-0.456,0.58,0.007,0.045,-0.052,-0.0,-0.059,2.667,-0.0,-0.0,-0.0,-0.062,-0.061,0.074,1.0,0.0,0.0,0.0,,,60.279,0.0,0.01,0.0,0.0,,1.0,0.0,-3.397,0.127,-0.202,0.647,3.294,0.0,0.015,0.003,0.016,,,60.279,61.143,61.143,6.833,,0.128,13.944,18.869,0.13,0.13,0.138,0.0,0.0,0.0,0.002,1.133,,,,,19930106,BULL RUN CORP,BULL,1041.0,Mining
10100,2006,5,-0.149778033,-0.059113,0.0357142533,0.1976401514,0.1600000223,-0.120627998,0.0457152165,0.9721010566,0.1098900661,-0.088607512,-22.205,7.029,0.731,-15.546,-30.286,-30.286,-30.286,-30.286,8.421,-29.205,,-0.319,-0.516,-0.54,0.511,-0.318,-0.294,-0.079,-0.05,-0.085,,-0.05,-0.05,-0.05,-0.085,-0.083,0.08,1.0,0.0,0.0,0.0,,,61.128,0.0,0.014,0.0,0.0,,1.0,0.0,-5.049,-2.823,-3.767,,4.885,0.0,0.016,0.002,0.016,,,61.128,62.279,62.279,22.425,,0.157,11.227,36.194,0.159,0.159,0.16,0.0,0.0,0.0,0.005,1.375,,,,,19750603,BURTON HAWKS INC,BURH,1311.0,Mining
10100,2006,6,-0.060932556,0.052356,-0.053518298,0.0324324037,0.2565789842,-0.144329037,0.0455202935,-0.558972655,0.1019688398,-0.08372096,-20.892,7.029,0.731,-15.546,-27.286,-27.286,-27.286,-27.286,7.923,-27.479,,-0.319,-0.516,-0.54,0.511,-0.318,-0.294,-0.079,-0.05,-0.085,,-0.05,-0.05,-0.05,-0.085,-0.083,0.08,1.0,0.0,0.0,0.0,,,61.128,0.0,0.014,0.0,0.0,,1.0,0.0,-5.049,-2.823,-3.767,,4.885,0.0,0.016,0.002,0.016,,,61.128,62.279,62.279,22.425,,0.157,11.227,36.194,0.159,0.159,0.16,0.0,0.0,0.0,0.005,1.294,,,,,19821101,BURTON HAWKS INC,BURH,1311.0,Mining
10100,2006,7,0.0510314929,0.004975,-0.021897845,0.025510182,0.331125876,-0.070367248,0.0744640114,0.6735602423,0.1910434365,-0.10641592,-28.987,6.965,0.59,-19.983,-28.714,-28.714,-28.714,-28.714,8.381,-34.184,,-0.286,-0.518,-0.538,0.517,-0.286,-0.266,-0.081,-0.045,-0.085,,-0.045,-0.044,-0.045,-0.085,-0.084,0.083,1.0,0.0,0.0,0.0,,,58.319,0.0,0.013,0.0,0.0,,1.0,0.0,-4.966,-2.353,-2.353,,7.438,0.0,0.017,0.003,0.017,,,58.319,59.395,59.395,22.864,,0.156,11.363,39.429,0.164,0.164,0.164,0.0,0.0,0.0,0.006,1.374,,,,,19841107,BURTON HAWKS INC,HAWK,1311.0,Mining
10100,2006,8,0.0049627846,0.00099,-0.079726632,0.0074812315,0.2664576894,-0.174489631,0.0606585426,-1.466533353,0.1099998951,-0.101769917,-29.132,6.965,0.59,-19.983,-28.857,-28.857,-28.857,-28.857,8.423,-34.354,,-0.286,-0.518,-0.538,0.517,-0.286,-0.266,-0.081,-0.045,-0.085,,-0.045,-0.044,-0.045,-0.085,-0.084,0.083,1.0,0.0,0.0,0.0,,,58.319,0.0,0.013,0.0,0.0,,1.0,0.0,-4.966,-2.353,-2.353,,7.438,0.0,0.017,0.003,0.017,,,58.319,59.395,59.395,22.864,,0.156,11.363,39.429,0.164,0.164,0.164,0.0,0.0,0.0,0.006,1.381,,,,,19860401,BURTON HAWKS INC,HAWK,1380.0,Mining
10100,2006,9,0.0009896554,0.031157,-0.184677391,0.0642105812,0.1894118184,-0.48994057,0.0217872362,-0.317531635,0.0420792289,-0.038369022,-29.16,6.965,0.59,-19.983,-28.886,-28.886,-28.886,-28.886,8.431,-34.388,,-0.286,-0.518,-0.538,0.517,-0.286,-0.266,-0.081,-0.045,-0.085,,-0.045,-0.044,-0.045,-0.085,-0.084,0.083,1.0,0.0,0.0,0.0,,,58.319,0.0,0.013,0.0,0.0,,1.0,0.0,-4.966,-2.353,-2.353,,7.438,0.0,0.017,0.003,0.017,,,58.319,59.395,59.395,22.864,,0.156,11.363,39.429,0.164,0.164,0.164,0.0,0.0,0.0,0.006,1.382,,,,,19881229,HAWKS INDUSTRIES INC,HAWK,1380.0,Mining
10104,1986,9,-0.146603479,0.263158,-0.317365282,,,-0.517365274,0.0475059591,1.0069698204,0.0740740746,-0.114754096,,29.494,0.095,24.861,,,33.14,33.14,3.407,123.575,0.0,0.106,0.231,0.196,0.934,0.189,0.142,0.352,0.348,0.492,0.437,0.356,0.705,0.327,0.524,0.309,0.901,0.836,0.164,0.257,0.164,0.145,0.093,0.435,,0.668,0.153,0.687,0.359,0.775,0.196,0.575,0.068,0.053,-6.513,2.033,0.191,0.501,0.323,1.004,12.629,21.385,0.562,1.804,1.86,,,1.52,3.013,,1.615,1.933,2.888,0.126,0.024,0.0,-0.12,6.398,,,-0.331,,19620702,ATLAS CORP,AZ,1499.0,Mining
10104,1994,5,0.1366645557,0.094891,0.0830039522,0.6407185736,8.1333335768,-0.431966118,0.0231837382,2.5887621935,0.0627615079,-0.027559055,133.494,604.391,0.066,18.235,2.317,,51.119,51.119,5.793,28.249,0.0,0.117,0.223,0.189,0.798,0.177,0.168,0.346,0.395,0.538,0.35,0.401,0.0,0.401,0.687,0.335,1.171,0.861,0.139,0.156,0.139,0.098,0.086,0.487,,0.522,0.084,0.256,0.11,0.831,0.139,0.732,0.673,0.484,0.569,2.661,0.159,0.538,0.238,1.164,16.816,26.892,0.586,1.481,1.508,,,1.467,4.174,,2.734,3.175,6.467,0.121,0.012,0.0,0.134,16.228,0.581,,0.572,1.865,19370710,SUNSHINE MINING CO,,1000.0,Mining
10104,1994,6,0.0906543697,0.02,0.3043478314,0.5228426431,7.8235296055,0.1368351431,0.0351268047,1.4138050395,0.0645161271,-0.052991454,130.922,674.634,0.072,19.409,2.3,,46.296,46.296,5.947,27.206,0.0,0.132,0.23,0.197,0.788,0.199,0.184,0.36,0.44,0.565,0.35,0.447,0.0,0.447,0.719,0.352,1.153,0.872,0.128,0.143,0.128,0.098,0.086,0.484,,0.5,0.077,0.229,0.105,0.833,0.131,0.765,0.727,0.484,0.467,2.393,0.143,0.528,0.23,1.119,16.816,26.892,0.581,1.407,1.493,,,1.464,4.452,,2.705,3.101,6.746,0.122,0.012,0.0,0.132,15.918,0.39,,0.518,1.689,19620702,SUNSHINE MINING CO,SSC,1044.0,Mining
