permno,year,month,logmmt,next_ret,mmt6,mmt12,mmt36,chmmt,idiovol,beta,max,min,capei,be,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,gprof,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,peg_trailing,divyield,peg_1yrforward,peg_ltgforward,DATE,COMNAM,TICKER,SICCD,SECTOR
10001,2007,5,0.0425021497,0.000667,0.3260514126,0.5954671503,1.4058083476,0.1228800008,0.0175758105,-0.190887432,0.0337315872,-0.025537642,65.831,26.378,0.803,7.387,11.62,11.757,11.757,10.41,0.687,4.38,0.45,0.039,0.108,0.082,0.108,0.062,0.088,0.115,0.101,0.129,0.372,0.136,0.096,0.136,0.128,0.094,0.118,0.521,0.479,0.571,0.479,0.09,0.076,0.022,0.394,0.332,0.352,2.992,0.162,0.332,0.435,0.522,0.761,0.249,0.756,1.093,0.687,0.679,0.575,2.114,2.59,3.363,0.067,0.825,1.361,48.305,8.073,1.093,10.726,11.685,1.775,3.405,13.443,0.0,0.0,0.0,0.125,1.707,,4.0,,,19860306,BEAUTICONTROL COSMETICS INC,BUTI,5960.0,Retail Trade
10001,2009,3,-0.083965295,0.044621,-0.009102,-0.037819158,0.2816609667,0.0198789438,0.0369026362,-0.124412198,0.0712250695,-0.087248296,37.016,30.986,0.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.135,,5.87,,,19860307,TUESDAY MORNING INC,TUES,5710.0,Retail Trade
10001,2009,4,0.0436541278,0.002941,0.0549711025,0.0434054488,0.4787900307,0.0659341077,0.0293234349,0.3827271636,0.0507246479,-0.061124749,20.895,30.322,0.854,7.192,9.341,9.341,11.039,11.039,0.413,,,0.038,0.105,0.082,0.105,0.06,0.06,,,,0.372,,,,,,0.123,0.698,0.302,0.727,0.302,,,0.097,0.352,0.236,0.413,3.372,0.585,0.658,0.284,0.308,,,,1.31,0.429,0.603,0.552,1.52,3.734,5.957,0.148,0.678,1.046,,,,,,2.054,2.941,64.529,0.0,0.0,0.0,,1.205,,6.35,,,19911101,TUESDAY MORNING CORP,TUES,5710.0,Retail Trade
10001,2011,2,0.0224728401,0.072404,0.0854803358,0.152814068,0.3588253937,0.023449058,0.0052016044,0.1348071348,0.0140087223,-0.009149166,21.813,54.454,0.806,7.1,6.203,6.203,6.536,6.536,1.051,15.33,0.562,0.103,0.172,0.127,0.172,0.099,0.147,0.147,0.189,0.132,0.004,0.19,0.167,0.19,0.213,0.13,0.129,0.714,0.286,0.569,0.286,0.097,0.049,0.121,0.232,0.267,0.366,2.833,0.498,0.608,0.34,0.393,0.157,0.38,-0.084,0.916,0.398,0.54,0.488,1.176,5.317,5.318,0.198,0.539,0.702,18.984,11.628,0.751,12.184,8.704,1.167,1.634,,0.0,0.0,0.0,-0.028,1.58,0.054,4.92,-0.118,,19860312,TOPS MARKETS INC,TPPS,5410.0,Retail Trade
10001,2014,10,-0.035771969,0.017181,0.0663295697,0.2002124454,0.2073439373,-0.059225305,0.009082745,0.2892368046,0.0205357596,-0.016593849,21.262,109.968,0.995,10.651,26.395,26.395,23.646,20.636,0.902,13.034,1.114,0.038,0.12,0.072,0.12,0.056,0.102,0.082,0.049,0.059,0.325,0.053,0.056,0.053,0.075,0.056,0.079,0.7,0.3,0.481,0.3,0.076,0.047,0.1,0.164,0.283,0.338,4.253,0.376,0.447,0.415,0.35,0.202,0.153,-1.748,0.752,0.389,0.508,0.443,1.032,2.57,2.988,0.224,0.748,0.895,18.827,17.524,0.662,11.539,10.85,0.941,1.345,,0.0,0.0,0.0,0.021,1.082,,4.76,,,19881003,LEOS INDUSTRIES INC,LEOS,5730.0,Retail Trade
10001,2016,12,0.0099503463,0.007968,0.8363152304,0.7406333473,0.802695298,0.8884205997,0.0046823463,0.3850198029,0.0120482389,-0.00800003,36.691,107.239,1.459,15.371,-179.29,-179.29,-251.0,57.045,1.348,11.723,4.85,-0.005,0.094,0.016,0.094,-0.011,0.078,0.047,-0.005,0.01,0.263,-0.005,0.019,-0.005,0.012,0.009,0.047,0.755,0.245,0.466,0.245,0.107,0.056,0.048,0.2,0.289,0.308,6.481,0.475,0.503,0.322,0.188,0.23,0.1,0.225,0.687,0.286,0.502,0.409,1.008,0.85,0.46,0.096,0.473,0.592,25.629,15.314,0.504,11.68,12.219,0.765,1.013,,0.0,0.0,0.0,0.06,1.231,,2.39,-4.016,,19860401,EMPIRE GAS CORP NEW,EGCB,5980.0,Retail Trade
10001,2017,1,0.0079365046,0.0,0.803222335,0.5710392387,0.583395091,0.9319824395,0.0052170337,0.1524893525,0.0119521609,-0.007873971,40.682,102.952,1.276,15.161,-253.0,-253.0,-613.0,-210.83,1.355,18.386,4.85,-0.001,0.094,0.014,0.094,-0.011,0.084,0.048,-0.001,0.009,0.263,-0.001,0.023,-0.001,0.011,0.008,0.048,0.734,0.266,0.473,0.266,0.097,0.055,0.051,0.2,0.305,0.32,6.65,0.438,0.473,0.357,0.202,0.158,0.1,0.029,0.686,0.321,0.504,0.417,1.014,0.98,0.402,0.107,0.494,0.618,27.0,15.744,0.512,11.412,12.876,0.757,1.031,,0.0,0.0,0.0,0.038,1.293,,2.37,-20.24,,19860403,EMPIRE GAS CORP NEW,EGCB,5980.0,Retail Trade
10001,2017,2,0.0,0.009881,0.7395214884,0.6629829231,0.543831328,0.7835212698,0.004285569,-0.069460355,0.0079364618,-0.007905093,40.682,102.952,1.276,15.161,-253.0,-253.0,-563.0,-210.83,1.355,18.386,4.85,-0.001,0.094,0.014,0.094,-0.011,0.084,0.048,-0.001,0.009,0.263,-0.001,0.023,-0.001,0.011,0.008,0.048,0.734,0.266,0.473,0.266,0.097,0.055,0.051,0.2,0.305,0.32,6.65,0.438,0.473,0.357,0.202,0.158,0.1,0.029,0.686,0.321,0.504,0.417,1.014,0.98,0.402,0.107,0.494,0.618,27.0,15.744,0.512,11.412,12.876,0.757,1.031,,0.0,0.0,0.0,0.038,1.293,,2.37,-20.24,,19870122,EMPIRE GAS CORP NEW,EGCB,5980.0,Retail Trade
10001,2017,3,0.0098329365,-0.015748,0.685709144,0.690167328,0.4441414653,0.6830644505,0.0037650197,-0.214520933,0.0079364618,-0.003937023,40.843,102.952,1.276,15.161,-254.0,-254.0,-605.0,-211.67,1.361,18.459,4.85,-0.001,0.094,0.014,0.094,-0.011,0.084,0.048,-0.001,0.009,0.263,-0.001,0.023,-0.001,0.011,0.008,0.048,0.734,0.266,0.473,0.266,0.097,0.055,0.051,0.2,0.305,0.32,6.65,0.438,0.473,0.357,0.202,0.158,0.1,0.029,0.686,0.321,0.504,0.417,1.014,0.98,0.402,0.107,0.494,0.618,27.0,15.744,0.512,11.412,12.876,0.757,1.031,,0.0,0.0,0.0,0.038,1.298,,2.36,,,19870302,EMPIRE GAS CORP NEW,EGCB,5980.0,Retail Trade
10001,2017,4,-0.015873334,0.016,0.0242073575,0.7616717717,0.3064665214,-0.695826929,0.0026817793,-0.035482978,0.0039840788,-0.003984079,43.302,104.237,0.79,19.326,255.857,255.857,250.0,250.0,1.322,11.583,6.01,0.005,0.105,0.024,0.105,-0.002,0.091,0.053,0.005,0.015,,0.006,0.026,0.006,0.018,0.014,0.053,0.641,0.359,0.477,0.359,0.072,0.049,0.062,0.152,0.512,0.351,6.649,0.247,0.349,0.499,0.285,0.311,0.109,0.337,0.748,0.501,0.529,0.46,1.124,1.158,0.718,0.177,0.832,0.982,51.903,15.116,0.503,5.499,9.357,0.685,1.07,,0.0,0.0,0.0,0.055,1.262,,2.4,,,19871125,EMPIRE GAS CORP NEW,EGCB,5980.0,Retail Trade
